satellite_id,plane,slot,samples,sunlit_samples,sunlit_ratio_pct
784,23,2,1441,938,65.09368494101318
785,23,3,1441,944,65.51006245662734
786,23,4,1441,948,65.78764746703678
787,23,5,1441,947,65.71825121443442
788,23,6,1441,947,65.71825121443442
789,23,7,1441,949,65.85704371963914
790,23,8,1441,949,65.85704371963914
791,23,9,1441,947,65.71825121443442
792,23,10,1441,947,65.71825121443442
793,23,11,1441,948,65.78764746703678
794,23,12,1441,947,65.71825121443442
795,23,13,1441,941,65.30187369882026
796,23,14,1441,935,64.8854961832061
797,23,15,1441,929,64.46911866759196
798,23,16,1441,923,64.0527411519778
799,23,17,1441,917,63.63636363636363
800,23,18,1441,913,63.3587786259542
801,23,19,1441,906,62.87300485773768
802,23,20,1441,900,62.456627342123525
803,23,21,1441,894,62.04024982650937
804,23,22,1441,889,61.69326856349757
805,23,23,1441,883,61.27689104788342
806,23,24,1441,877,60.86051353226926
807,23,25,1441,877,60.86051353226926
808,23,26,1441,880,61.06870229007634
809,23,27,1441,886,61.48507980569049
810,23,28,1441,891,61.83206106870229
811,23,29,1441,897,62.248438584316446
812,23,30,1441,903,62.664816099930604
813,23,31,1441,909,63.08119361554476
814,23,32,1441,913,63.3587786259542
815,23,33,1441,920,63.84455239417071
816,24,0,1441,927,64.33032616238724
817,24,1,1441,933,64.74670367800138
818,24,2,1441,939,65.16308119361554
819,24,3,1441,944,65.51006245662734
820,24,4,1441,944,65.51006245662734
821,24,5,1441,945,65.5794587092297
822,24,6,1441,946,65.64885496183206
823,24,7,1441,946,65.64885496183206
824,24,8,1441,945,65.5794587092297
825,24,9,1441,945,65.5794587092297
826,24,10,1441,945,65.5794587092297
827,24,11,1441,945,65.5794587092297
828,24,12,1441,941,65.30187369882026
829,24,13,1441,935,64.8854961832061
830,24,14,1441,928,64.3997224149896
831,24,15,1441,922,63.98334489937543
832,24,16,1441,917,63.63636363636363
833,24,17,1441,912,63.28938237335184
834,24,18,1441,906,62.87300485773768
835,24,19,1441,900,62.456627342123525
836,24,20,1441,894,62.04024982650937
837,24,21,1441,888,61.62387231089521
838,24,22,1441,883,61.27689104788342
839,24,23,1441,878,60.92990978487162
840,24,24,1441,874,60.65232477446218
841,24,25,1441,875,60.72172102706454
842,24,26,1441,881,61.1380985426787
843,24,27,1441,887,61.55447605829285
844,24,28,1441,892,61.90145732130465
845,24,29,1441,898,62.317834836918806
846,24,30,1441,904,62.734212352532964
847,24,31,1441,909,63.08119361554476
848,24,32,1441,915,63.49757113115892
849,24,33,1441,921,63.91394864677307
850,25,0,1441,932,64.67730742539902
851,25,1,1441,938,65.09368494101318
852,25,2,1441,944,65.51006245662734
853,25,3,1441,946,65.64885496183206
854,25,4,1441,946,65.64885496183206
855,25,5,1441,947,65.71825121443442
856,25,6,1441,947,65.71825121443442
857,25,7,1441,946,65.64885496183206
858,25,8,1441,947,65.71825121443442
859,25,9,1441,946,65.64885496183206
860,25,10,1441,946,65.64885496183206
861,25,11,1441,943,65.44066620402498
862,25,12,1441,937,65.02428868841082
863,25,13,1441,931,64.60791117279666
864,25,14,1441,925,64.19153365718252
865,25,15,1441,920,63.84455239417071
866,25,16,1441,915,63.49757113115892
867,25,17,1441,908,63.0117973629424
868,25,18,1441,902,62.595419847328245
869,25,19,1441,897,62.248438584316446
870,25,20,1441,891,61.83206106870229
871,25,21,1441,886,61.48507980569049
872,25,22,1441,880,61.06870229007634
873,25,23,1441,875,60.72172102706454
874,25,24,1441,875,60.72172102706454
875,25,25,1441,880,61.06870229007634
876,25,26,1441,886,61.48507980569049
877,25,27,1441,892,61.90145732130465
878,25,28,1441,897,62.248438584316446
879,25,29,1441,903,62.664816099930604
880,25,30,1441,909,63.08119361554476
881,25,31,1441,915,63.49757113115892
882,25,32,1441,921,63.91394864677307
883,25,33,1441,926,64.26092990978488
884,26,0,1441,939,65.16308119361554
885,26,1,1441,946,65.64885496183206
886,26,2,1441,951,65.99583622484386
887,26,3,1441,950,65.9264399722415
888,26,4,1441,949,65.85704371963914
889,26,5,1441,949,65.85704371963914
890,26,6,1441,950,65.9264399722415
891,26,7,1441,950,65.9264399722415
892,26,8,1441,950,65.9264399722415
893,26,9,1441,950,65.9264399722415
894,26,10,1441,948,65.78764746703678
895,26,11,1441,943,65.44066620402498
896,26,12,1441,937,65.02428868841082
897,26,13,1441,933,64.74670367800138
898,26,14,1441,927,64.33032616238724
899,26,15,1441,920,63.84455239417071
900,26,16,1441,914,63.42817487855656
901,26,17,1441,909,63.08119361554476
902,26,18,1441,903,62.664816099930604
903,26,19,1441,898,62.317834836918806
904,26,20,1441,892,61.90145732130465
905,26,21,1441,886,61.48507980569049
906,26,22,1441,879,60.99930603747398
907,26,23,1441,880,61.06870229007634
908,26,24,1441,884,61.34628730048578
909,26,25,1441,890,61.76266481609993
910,26,26,1441,894,62.04024982650937
911,26,27,1441,899,62.387231089521165
912,26,28,1441,905,62.803608605135324
913,26,29,1441,911,63.21998612074948
914,26,30,1441,918,63.70575988896599
915,26,31,1441,923,64.0527411519778
916,26,32,1441,929,64.46911866759196
917,26,33,1441,933,64.74670367800138
918,27,0,1441,951,65.99583622484386
